CMDLINE uv run ./cs336_basics/bbpe_tokenizer.py
MEM 0.011719 1773012605.9614
CHLD 25412 0.015625 1773012605.9669
CHLD 36952 0.015625 1773012605.9669
CHLD 61868 234.800781 1773012605.9669
MEM 0.011719 1773012606.0688
CHLD 25412 0.015625 1773012606.0729
CHLD 36952 0.015625 1773012606.0729
CHLD 61868 235.699219 1773012606.0729
MEM 0.011719 1773012606.1770
CHLD 25412 0.015625 1773012606.1821
CHLD 36952 0.015625 1773012606.1821
CHLD 61868 236.570312 1773012606.1821
MEM 0.011719 1773012606.2853
CHLD 25412 0.015625 1773012606.2919
CHLD 36952 0.015625 1773012606.2919
CHLD 61868 237.468750 1773012606.2919
MEM 0.011719 1773012606.3937
CHLD 25412 0.015625 1773012606.4007
CHLD 36952 0.015625 1773012606.4007
CHLD 61868 238.402344 1773012606.4007
MEM 0.011719 1773012606.5016
CHLD 25412 0.015625 1773012606.5084
CHLD 36952 0.015625 1773012606.5084
CHLD 61868 239.390625 1773012606.5084
MEM 0.011719 1773012606.6096
CHLD 25412 0.015625 1773012606.6146
CHLD 36952 0.015625 1773012606.6146
CHLD 61868 240.308594 1773012606.6146
MEM 0.011719 1773012606.7167
CHLD 25412 0.015625 1773012606.7238
CHLD 36952 0.015625 1773012606.7238
CHLD 61868 241.308594 1773012606.7238
MEM 0.011719 1773012606.8245
CHLD 25412 0.015625 1773012606.8303
CHLD 36952 0.015625 1773012606.8303
CHLD 61868 242.242188 1773012606.8303
MEM 0.011719 1773012606.9322
CHLD 25412 0.015625 1773012606.9366
CHLD 36952 0.015625 1773012606.9366
CHLD 61868 243.152344 1773012606.9366
MEM 0.011719 1773012607.0403
CHLD 25412 0.015625 1773012607.0431
CHLD 36952 0.015625 1773012607.0431
CHLD 61868 244.117188 1773012607.0431
MEM 0.011719 1773012607.1479
CHLD 25412 0.015625 1773012607.1496
CHLD 36952 0.015625 1773012607.1496
CHLD 61868 245.074219 1773012607.1496
MEM 0.011719 1773012607.2554
CHLD 25412 0.015625 1773012607.2581
CHLD 36952 0.015625 1773012607.2581
CHLD 61868 246.000000 1773012607.2581
MEM 0.011719 1773012607.3625
CHLD 25412 0.015625 1773012607.3685
CHLD 36952 0.015625 1773012607.3685
CHLD 61868 246.898438 1773012607.3685
MEM 0.011719 1773012607.4696
CHLD 25412 0.015625 1773012607.4746
CHLD 36952 0.015625 1773012607.4746
CHLD 61868 247.878906 1773012607.4746
MEM 0.011719 1773012607.5768
CHLD 25412 0.015625 1773012607.5828
CHLD 36952 0.015625 1773012607.5828
CHLD 61868 248.867188 1773012607.5828
MEM 0.011719 1773012607.6838
CHLD 25412 0.015625 1773012607.6895
CHLD 36952 0.015625 1773012607.6895
CHLD 61868 249.765625 1773012607.6895
MEM 0.011719 1773012607.7913
CHLD 25412 0.015625 1773012607.7994
CHLD 36952 0.015625 1773012607.7994
CHLD 61868 250.757812 1773012607.7994
MEM 0.011719 1773012607.9004
CHLD 25412 0.015625 1773012607.9042
CHLD 36952 0.015625 1773012607.9042
CHLD 61868 251.757812 1773012607.9042
MEM 0.011719 1773012608.0082
CHLD 25412 0.015625 1773012608.0142
CHLD 36952 0.015625 1773012608.0142
CHLD 61868 252.695312 1773012608.0142
MEM 0.011719 1773012608.1175
CHLD 25412 0.015625 1773012608.1245
CHLD 36952 0.015625 1773012608.1245
CHLD 61868 253.644531 1773012608.1245
MEM 0.011719 1773012608.2263
CHLD 25412 0.015625 1773012608.2323
CHLD 36952 0.015625 1773012608.2323
CHLD 61868 254.628906 1773012608.2323
MEM 0.011719 1773012608.3340
CHLD 25412 0.015625 1773012608.3380
CHLD 36952 0.015625 1773012608.3380
CHLD 61868 255.566406 1773012608.3380
MEM 0.011719 1773012608.4424
CHLD 25412 0.015625 1773012608.4494
CHLD 36952 0.015625 1773012608.4494
CHLD 61868 256.558594 1773012608.4494
MEM 0.011719 1773012608.5519
CHLD 25412 0.015625 1773012608.5573
CHLD 36952 0.015625 1773012608.5573
CHLD 61868 257.542969 1773012608.5573
MEM 0.011719 1773012608.6611
CHLD 25412 0.015625 1773012608.6659
CHLD 36952 0.015625 1773012608.6659
CHLD 61868 258.472656 1773012608.6659
MEM 0.011719 1773012608.7696
CHLD 25412 0.015625 1773012608.7747
CHLD 36952 0.015625 1773012608.7747
CHLD 61868 259.460938 1773012608.7747
MEM 0.011719 1773012608.8761
CHLD 25412 0.015625 1773012608.8831
CHLD 36952 0.015625 1773012608.8831
CHLD 61868 260.382812 1773012608.8831
MEM 0.011719 1773012608.9838
CHLD 25412 0.015625 1773012608.9876
CHLD 36952 0.015625 1773012608.9876
CHLD 61868 261.367188 1773012608.9876
MEM 0.011719 1773012609.0918
CHLD 25412 0.015625 1773012609.0972
CHLD 36952 0.015625 1773012609.0972
CHLD 61868 262.289062 1773012609.0972
MEM 0.011719 1773012609.1990
CHLD 25412 0.015625 1773012609.2061
CHLD 36952 0.015625 1773012609.2061
CHLD 61868 263.191406 1773012609.2061
MEM 0.011719 1773012609.3065
CHLD 25412 0.015625 1773012609.3135
CHLD 36952 0.015625 1773012609.3135
CHLD 61868 264.117188 1773012609.3135
MEM 0.011719 1773012609.4153
CHLD 25412 0.015625 1773012609.4202
CHLD 36952 0.015625 1773012609.4202
CHLD 61868 265.097656 1773012609.4202
MEM 0.011719 1773012609.5246
CHLD 25412 0.015625 1773012609.5309
CHLD 36952 0.015625 1773012609.5309
CHLD 61868 266.078125 1773012609.5309
MEM 0.011719 1773012609.6326
CHLD 25412 0.015625 1773012609.6387
CHLD 36952 0.015625 1773012609.6387
CHLD 61868 267.039062 1773012609.6387
MEM 0.011719 1773012609.7406
CHLD 25412 0.015625 1773012609.7431
CHLD 36952 0.015625 1773012609.7431
CHLD 61868 268.003906 1773012609.7431
MEM 0.011719 1773012609.8486
CHLD 25412 0.015625 1773012609.8519
CHLD 36952 0.015625 1773012609.8519
CHLD 61868 268.996094 1773012609.8519
MEM 0.011719 1773012609.9563
CHLD 25412 0.015625 1773012609.9609
CHLD 36952 0.015625 1773012609.9609
CHLD 61868 270.015625 1773012609.9609
MEM 0.011719 1773012610.0643
CHLD 25412 0.015625 1773012610.0696
CHLD 36952 0.015625 1773012610.0696
CHLD 61868 270.972656 1773012610.0696
MEM 0.011719 1773012610.1728
CHLD 25412 0.015625 1773012610.1776
CHLD 36952 0.015625 1773012610.1776
CHLD 61868 271.863281 1773012610.1776
MEM 0.011719 1773012610.2807
CHLD 25412 0.015625 1773012610.2877
CHLD 36952 0.015625 1773012610.2877
CHLD 61868 272.839844 1773012610.2877
MEM 0.011719 1773012610.3889
CHLD 25412 0.015625 1773012610.3943
CHLD 36952 0.015625 1773012610.3943
CHLD 61868 273.847656 1773012610.3943
MEM 0.011719 1773012610.4969
CHLD 25412 0.015625 1773012610.5043
CHLD 36952 0.015625 1773012610.5043
CHLD 61868 274.773438 1773012610.5043
MEM 0.011719 1773012610.6052
CHLD 25412 0.015625 1773012610.6087
CHLD 36952 0.015625 1773012610.6087
CHLD 61868 275.738281 1773012610.6087
MEM 0.011719 1773012610.7128
CHLD 25412 0.015625 1773012610.7176
CHLD 36952 0.015625 1773012610.7176
CHLD 61868 276.687500 1773012610.7176
MEM 0.011719 1773012610.8205
CHLD 25412 0.015625 1773012610.8232
CHLD 36952 0.015625 1773012610.8232
CHLD 61868 277.695312 1773012610.8232
MEM 0.011719 1773012610.9266
CHLD 25412 0.015625 1773012610.9318
CHLD 36952 0.015625 1773012610.9318
CHLD 61868 278.613281 1773012610.9318
MEM 0.011719 1773012611.0348
CHLD 25412 0.015625 1773012611.0411
CHLD 36952 0.015625 1773012611.0411
CHLD 61868 279.554688 1773012611.0411
MEM 0.011719 1773012611.1429
CHLD 25412 0.015625 1773012611.1482
CHLD 36952 0.015625 1773012611.1482
CHLD 61868 280.546875 1773012611.1482
MEM 0.011719 1773012611.2512
CHLD 25412 0.015625 1773012611.2579
CHLD 36952 0.015625 1773012611.2579
CHLD 61868 281.511719 1773012611.2579
MEM 0.011719 1773012611.3596
CHLD 25412 0.015625 1773012611.3622
CHLD 36952 0.015625 1773012611.3622
CHLD 61868 282.414062 1773012611.3622
MEM 0.011719 1773012611.4677
CHLD 25412 0.015625 1773012611.4747
CHLD 36952 0.015625 1773012611.4747
CHLD 61868 283.402344 1773012611.4747
MEM 0.011719 1773012611.5761
CHLD 25412 0.015625 1773012611.5793
CHLD 36952 0.015625 1773012611.5793
CHLD 61868 284.398438 1773012611.5793
MEM 0.011719 1773012611.6842
CHLD 25412 0.015625 1773012611.6886
CHLD 36952 0.015625 1773012611.6886
CHLD 61868 285.363281 1773012611.6886
MEM 0.011719 1773012611.7919
CHLD 25412 0.015625 1773012611.7989
CHLD 36952 0.015625 1773012611.7989
CHLD 61868 286.347656 1773012611.7989
MEM 0.011719 1773012611.8996
CHLD 25412 0.015625 1773012611.9069
CHLD 36952 0.015625 1773012611.9069
CHLD 61868 287.277344 1773012611.9069
MEM 0.011719 1773012612.0090
CHLD 25412 0.015625 1773012612.0160
CHLD 36952 0.015625 1773012612.0160
CHLD 61868 288.136719 1773012612.0160
MEM 0.011719 1773012612.1167
CHLD 25412 0.015625 1773012612.1257
CHLD 36952 0.015625 1773012612.1257
CHLD 61868 289.058594 1773012612.1257
MEM 0.011719 1773012612.2270
CHLD 25412 0.015625 1773012612.2322
CHLD 36952 0.015625 1773012612.2322
CHLD 61868 290.023438 1773012612.2322
MEM 0.011719 1773012612.3348
CHLD 25412 0.015625 1773012612.3426
CHLD 36952 0.015625 1773012612.3426
CHLD 61868 290.988281 1773012612.3426
MEM 0.011719 1773012612.4428
CHLD 25412 0.015625 1773012612.4481
CHLD 36952 0.015625 1773012612.4481
CHLD 61868 291.953125 1773012612.4481
MEM 0.011719 1773012612.5498
CHLD 25412 0.015625 1773012612.5569
CHLD 36952 0.015625 1773012612.5569
CHLD 61868 292.890625 1773012612.5569
MEM 0.011719 1773012612.6577
CHLD 25412 0.015625 1773012612.6647
CHLD 36952 0.015625 1773012612.6647
CHLD 61868 293.863281 1773012612.6647
MEM 0.011719 1773012612.7660
CHLD 25412 0.015625 1773012612.7718
CHLD 36952 0.015625 1773012612.7718
CHLD 61868 294.832031 1773012612.7718
MEM 0.011719 1773012612.8738
CHLD 25412 0.015625 1773012612.8808
CHLD 36952 0.015625 1773012612.8808
CHLD 61868 295.800781 1773012612.8808
MEM 0.011719 1773012612.9818
CHLD 25412 0.015625 1773012612.9904
CHLD 36952 0.015625 1773012612.9904
CHLD 61868 296.753906 1773012612.9904
MEM 0.011719 1773012613.0905
CHLD 25412 0.015625 1773012613.0962
CHLD 36952 0.015625 1773012613.0962
CHLD 61868 297.785156 1773012613.0962
MEM 0.011719 1773012613.1984
CHLD 25412 0.015625 1773012613.2044
CHLD 36952 0.015625 1773012613.2044
CHLD 61868 298.691406 1773012613.2044
MEM 0.011719 1773012613.3063
CHLD 25412 0.015625 1773012613.3136
CHLD 36952 0.015625 1773012613.3136
CHLD 61868 299.644531 1773012613.3136
MEM 0.011719 1773012613.4141
CHLD 25412 0.015625 1773012613.4212
CHLD 36952 0.015625 1773012613.4212
CHLD 61868 300.656250 1773012613.4212
MEM 0.011719 1773012613.5222
CHLD 25412 0.015625 1773012613.5292
CHLD 36952 0.015625 1773012613.5292
CHLD 61868 301.578125 1773012613.5292
MEM 0.011719 1773012613.6301
CHLD 25412 0.015625 1773012613.6372
CHLD 36952 0.015625 1773012613.6372
CHLD 61868 302.554688 1773012613.6372
MEM 0.011719 1773012613.7381
CHLD 25412 0.015625 1773012613.7416
CHLD 36952 0.015625 1773012613.7416
CHLD 61868 303.523438 1773012613.7416
MEM 0.011719 1773012613.8452
CHLD 25412 0.015625 1773012613.8505
CHLD 36952 0.015625 1773012613.8505
CHLD 61868 304.425781 1773012613.8505
MEM 0.011719 1773012613.9519
CHLD 25412 0.015625 1773012613.9570
CHLD 36952 0.015625 1773012613.9570
CHLD 61868 305.347656 1773012613.9570
MEM 0.011719 1773012614.0598
CHLD 25412 0.015625 1773012614.0654
CHLD 36952 0.015625 1773012614.0654
CHLD 61868 306.253906 1773012614.0654
MEM 0.011719 1773012614.1673
CHLD 25412 0.015625 1773012614.1744
CHLD 36952 0.015625 1773012614.1744
CHLD 61868 307.324219 1773012614.1744
MEM 0.011719 1773012614.2749
CHLD 25412 0.015625 1773012614.2819
CHLD 36952 0.015625 1773012614.2819
CHLD 61868 308.156250 1773012614.2819
MEM 0.011719 1773012614.3823
CHLD 25412 0.015625 1773012614.3901
CHLD 36952 0.015625 1773012614.3901
CHLD 61868 309.175781 1773012614.3901
MEM 0.011719 1773012614.4907
CHLD 25412 0.015625 1773012614.4978
CHLD 36952 0.015625 1773012614.4978
CHLD 61868 310.062500 1773012614.4978
MEM 0.011719 1773012614.5986
CHLD 25412 0.015625 1773012614.6046
CHLD 36952 0.015625 1773012614.6046
CHLD 61868 311.003906 1773012614.6046
MEM 0.011719 1773012614.7064
CHLD 25412 0.015625 1773012614.7135
CHLD 36952 0.015625 1773012614.7135
CHLD 61868 311.984375 1773012614.7135
MEM 0.011719 1773012614.8145
CHLD 25412 0.015625 1773012614.8205
CHLD 36952 0.015625 1773012614.8205
CHLD 61868 312.957031 1773012614.8205
MEM 0.011719 1773012614.9217
CHLD 25412 0.015625 1773012614.9256
CHLD 36952 0.015625 1773012614.9256
CHLD 61868 313.898438 1773012614.9256
MEM 0.011719 1773012615.0291
CHLD 25412 0.015625 1773012615.0362
CHLD 36952 0.015625 1773012615.0362
CHLD 61868 314.859375 1773012615.0362
MEM 0.011719 1773012615.1364
CHLD 25412 0.015625 1773012615.1406
CHLD 36952 0.015625 1773012615.1406
CHLD 61868 315.839844 1773012615.1406
MEM 0.011719 1773012615.2439
CHLD 25412 0.015625 1773012615.2510
CHLD 36952 0.015625 1773012615.2510
CHLD 61868 316.761719 1773012615.2510
MEM 0.011719 1773012615.3514
CHLD 25412 0.015625 1773012615.3584
CHLD 36952 0.015625 1773012615.3584
CHLD 61868 317.761719 1773012615.3584
MEM 0.011719 1773012615.4598
CHLD 25412 0.015625 1773012615.4658
CHLD 36952 0.015625 1773012615.4658
CHLD 61868 318.667969 1773012615.4658
MEM 0.011719 1773012615.5672
CHLD 25412 0.015625 1773012615.5734
CHLD 36952 0.015625 1773012615.5734
CHLD 61868 319.644531 1773012615.5734
MEM 0.011719 1773012615.6749
CHLD 25412 0.015625 1773012615.6819
CHLD 36952 0.015625 1773012615.6819
CHLD 61868 320.632812 1773012615.6819
MEM 0.011719 1773012615.7837
CHLD 25412 0.015625 1773012615.7855
CHLD 36952 0.015625 1773012615.7855
CHLD 61868 321.550781 1773012615.7855
MEM 0.011719 1773012615.8912
CHLD 25412 0.015625 1773012615.8952
CHLD 36952 0.015625 1773012615.8952
CHLD 61868 322.492188 1773012615.8952
MEM 0.011719 1773012615.9986
CHLD 25412 0.015625 1773012616.0075
CHLD 36952 0.015625 1773012616.0075
CHLD 61868 323.480469 1773012616.0075
MEM 0.011719 1773012616.1088
CHLD 25412 0.015625 1773012616.1148
CHLD 36952 0.015625 1773012616.1148
CHLD 61868 324.460938 1773012616.1148
MEM 0.011719 1773012616.2159
CHLD 25412 0.015625 1773012616.2222
CHLD 36952 0.015625 1773012616.2222
CHLD 61868 325.410156 1773012616.2222
MEM 0.011719 1773012616.3240
CHLD 25412 0.015625 1773012616.3290
CHLD 36952 0.015625 1773012616.3290
CHLD 61868 326.316406 1773012616.3290
MEM 0.011719 1773012616.4309
CHLD 25412 0.015625 1773012616.4380
CHLD 36952 0.015625 1773012616.4380
CHLD 61868 327.285156 1773012616.4380
MEM 0.011719 1773012616.5410
CHLD 25412 0.015625 1773012616.5462
CHLD 36952 0.015625 1773012616.5462
CHLD 61868 328.253906 1773012616.5462
MEM 0.011719 1773012616.6502
CHLD 25412 0.015625 1773012616.6579
CHLD 36952 0.015625 1773012616.6579
CHLD 61868 329.152344 1773012616.6579
MEM 0.011719 1773012616.7581
CHLD 25412 0.015625 1773012616.7667
CHLD 36952 0.015625 1773012616.7667
CHLD 61868 330.078125 1773012616.7667
MEM 0.011719 1773012616.8674
CHLD 25412 0.015625 1773012616.8744
CHLD 36952 0.015625 1773012616.8744
CHLD 61868 331.019531 1773012616.8744
MEM 0.011719 1773012616.9755
CHLD 25412 0.015625 1773012616.9815
CHLD 36952 0.015625 1773012616.9815
CHLD 61868 331.980469 1773012616.9815
MEM 0.011719 1773012617.0837
CHLD 25412 0.015625 1773012617.0895
CHLD 36952 0.015625 1773012617.0895
CHLD 61868 333.000000 1773012617.0895
MEM 0.011719 1773012617.1916
CHLD 25412 0.015625 1773012617.1943
CHLD 36952 0.015625 1773012617.1943
CHLD 61868 333.898438 1773012617.1943
MEM 0.011719 1773012617.2993
CHLD 25412 0.015625 1773012617.3053
CHLD 36952 0.015625 1773012617.3053
CHLD 61868 334.839844 1773012617.3053
MEM 0.011719 1773012617.4072
CHLD 25412 0.015625 1773012617.4113
CHLD 36952 0.015625 1773012617.4113
CHLD 61868 335.742188 1773012617.4113
MEM 0.011719 1773012617.5150
CHLD 25412 0.015625 1773012617.5229
CHLD 36952 0.015625 1773012617.5229
CHLD 61868 336.734375 1773012617.5229
MEM 0.011719 1773012617.6236
CHLD 25412 0.015625 1773012617.6306
CHLD 36952 0.015625 1773012617.6306
CHLD 61868 337.636719 1773012617.6306
MEM 0.011719 1773012617.7319
CHLD 25412 0.015625 1773012617.7433
CHLD 36952 0.015625 1773012617.7433
CHLD 61868 338.589844 1773012617.7433
MEM 0.011719 1773012617.8435
CHLD 25412 0.015625 1773012617.8505
CHLD 36952 0.015625 1773012617.8505
CHLD 61868 339.550781 1773012617.8505
MEM 0.011719 1773012617.9514
CHLD 25412 0.015625 1773012617.9584
CHLD 36952 0.015625 1773012617.9584
CHLD 61868 340.523438 1773012617.9584
MEM 0.011719 1773012618.0595
CHLD 25412 0.015625 1773012618.0662
CHLD 36952 0.015625 1773012618.0662
CHLD 61868 341.472656 1773012618.0662
MEM 0.011719 1773012618.1671
CHLD 25412 0.015625 1773012618.1739
CHLD 36952 0.015625 1773012618.1739
CHLD 61868 342.425781 1773012618.1739
MEM 0.011719 1773012618.2753
CHLD 25412 0.015625 1773012618.2813
CHLD 36952 0.015625 1773012618.2813
CHLD 61868 343.390625 1773012618.2813
MEM 0.011719 1773012618.3831
CHLD 25412 0.015625 1773012618.3873
CHLD 36952 0.015625 1773012618.3873
CHLD 61868 344.386719 1773012618.3873
MEM 0.011719 1773012618.4914
CHLD 25412 0.015625 1773012618.4982
CHLD 36952 0.015625 1773012618.4982
CHLD 61868 345.292969 1773012618.4982
MEM 0.011719 1773012618.5989
CHLD 25412 0.015625 1773012618.6059
CHLD 36952 0.015625 1773012618.6059
CHLD 61868 346.261719 1773012618.6059
MEM 0.011719 1773012618.7067
CHLD 25412 0.015625 1773012618.7129
CHLD 36952 0.015625 1773012618.7129
CHLD 61868 347.261719 1773012618.7129
MEM 0.011719 1773012618.8149
CHLD 25412 0.015625 1773012618.8215
CHLD 36952 0.015625 1773012618.8215
CHLD 61868 348.207031 1773012618.8215
MEM 0.011719 1773012618.9232
CHLD 25412 0.015625 1773012618.9302
CHLD 36952 0.015625 1773012618.9302
CHLD 61868 349.132812 1773012618.9302
MEM 0.011719 1773012619.0312
CHLD 25412 0.015625 1773012619.0382
CHLD 36952 0.015625 1773012619.0382
CHLD 61868 350.152344 1773012619.0382
MEM 0.011719 1773012619.1396
CHLD 25412 0.015625 1773012619.1456
CHLD 36952 0.015625 1773012619.1456
CHLD 61868 351.144531 1773012619.1456
MEM 0.011719 1773012619.2471
CHLD 25412 0.015625 1773012619.2551
CHLD 36952 0.015625 1773012619.2551
CHLD 61868 352.058594 1773012619.2551
MEM 0.011719 1773012619.3558
CHLD 25412 0.015625 1773012619.3618
CHLD 36952 0.015625 1773012619.3618
CHLD 61868 353.011719 1773012619.3618
MEM 0.011719 1773012619.4638
CHLD 25412 0.015625 1773012619.4708
CHLD 36952 0.015625 1773012619.4708
CHLD 61868 354.023438 1773012619.4708
MEM 0.011719 1773012619.5720
CHLD 25412 0.015625 1773012619.5790
CHLD 36952 0.015625 1773012619.5790
CHLD 61868 354.914062 1773012619.5790
MEM 0.011719 1773012619.6812
CHLD 25412 0.015625 1773012619.6892
CHLD 36952 0.015625 1773012619.6892
CHLD 61868 355.949219 1773012619.6892
MEM 0.011719 1773012619.7904
CHLD 25412 0.015625 1773012619.7961
CHLD 36952 0.015625 1773012619.7961
CHLD 61868 356.894531 1773012619.7961
MEM 0.011719 1773012619.8981
CHLD 25412 0.015625 1773012619.9055
CHLD 36952 0.015625 1773012619.9055
CHLD 61868 357.824219 1773012619.9055
MEM 0.011719 1773012620.0063
CHLD 25412 0.015625 1773012620.0131
CHLD 36952 0.015625 1773012620.0131
CHLD 61868 358.746094 1773012620.0131
MEM 0.011719 1773012620.1146
CHLD 25412 0.015625 1773012620.1219
CHLD 36952 0.015625 1773012620.1219
CHLD 61868 359.738281 1773012620.1219
MEM 0.011719 1773012620.2230
CHLD 25412 0.015625 1773012620.2300
CHLD 36952 0.015625 1773012620.2300
CHLD 61868 360.640625 1773012620.2300
MEM 0.011719 1773012620.3310
CHLD 25412 0.015625 1773012620.3380
CHLD 36952 0.015625 1773012620.3380
CHLD 61868 361.652344 1773012620.3380
MEM 0.011719 1773012620.4391
CHLD 25412 0.015625 1773012620.4464
CHLD 36952 0.015625 1773012620.4464
CHLD 61868 362.566406 1773012620.4464
MEM 0.011719 1773012620.5472
CHLD 25412 0.015625 1773012620.5542
CHLD 36952 0.015625 1773012620.5542
CHLD 61868 363.542969 1773012620.5542
MEM 0.011719 1773012620.6553
CHLD 25412 0.015625 1773012620.6609
CHLD 36952 0.015625 1773012620.6609
CHLD 61868 364.468750 1773012620.6609
MEM 0.011719 1773012620.7632
CHLD 25412 0.015625 1773012620.7689
CHLD 36952 0.015625 1773012620.7689
CHLD 61868 365.433594 1773012620.7689
MEM 0.011719 1773012620.8709
CHLD 25412 0.015625 1773012620.8779
CHLD 36952 0.015625 1773012620.8779
CHLD 61868 366.402344 1773012620.8779
MEM 0.011719 1773012620.9785
CHLD 25412 0.015625 1773012620.9840
CHLD 36952 0.015625 1773012620.9840
CHLD 61868 367.355469 1773012620.9840
MEM 0.011719 1773012621.0866
CHLD 25412 0.015625 1773012621.0916
